,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,perturbation_label
235,0.8093609,-2.2036111,-1.1628864,0.16514827,-2.2382915,-0.12130546,-0.022765305,1.1271244,0.8532269,0.88326895,0.8391998,-0.38576674,-1.6865994,-0.38354754,-0.74381286,-0.07314182,1.526827,-0.88975865,0.7718313,-1.548585,obs
236,-0.89033294,0.58754843,0.9143918,0.19621982,0.9960509,0.527714,0.9040068,-1.4362154,-1.1943973,0.25482935,-0.9814775,-0.69892037,0.6807566,0.21288833,0.06641787,-0.7510432,-0.49978703,1.0923952,-0.38280594,0.479082,obs
237,0.7872654,0.63390356,-0.19854409,-0.15950707,-0.3054096,0.6289043,-1.1573068,1.148442,0.91831964,-0.5440932,1.2966114,0.73868877,-0.3228592,-0.12936376,-0.077314295,0.06798957,-0.76795727,-0.9818292,-0.0846233,0.9165071,obs
238,1.0926236,-1.3444041,0.12189033,-0.44714046,-1.2272948,-0.70225805,-0.9122436,1.5468954,1.5425193,0.50669074,1.607953,0.98436993,0.07051729,-0.28728563,-0.4815604,-0.59943527,-1.650587,-1.3389437,-0.5216113,1.5083421,obs
239,-1.7400833,-1.3336732,1.1990485,0.015333071,-1.379905,1.0884494,1.3192016,-0.011174104,-1.7399663,1.826765,-1.8823316,0.1870225,1.6929713,-1.0902063,-1.0464045,-0.7981903,-1.3676242,1.6890378,-0.58091867,1.633232,obs
240,-1.4646327,-0.5141128,0.6216158,-0.04626775,0.83958703,1.5307564,1.2642367,-0.15230943,-1.4780409,-1.1292593,-1.6206332,1.0685431,0.77097434,-1.5313177,0.22546098,-1.1366494,-1.0484188,1.423147,-0.41156277,1.0990297,obs
241,-1.7348083,-1.3227642,1.3831033,1.0339162,2.720988,-0.7408627,0.22655544,-1.0041624,-1.6552498,-0.9885275,-1.6255643,-0.73068404,1.2410362,-0.42281458,-1.660438,-0.051931165,-0.6741997,1.6385863,-1.5579958,0.96695393,obs
242,0.045929916,-1.104455,-1.7925103,0.2906738,0.30375394,2.0044947,-0.63736266,1.6736768,-0.04108523,-0.40611395,-0.19442959,-0.16085872,-2.38399,-2.2024968,0.78863347,-1.3005494,-3.150569,-0.08036658,1.7346518,2.468087,obs
243,-1.0766275,-1.737055,1.4770986,-0.5901906,0.18887761,2.1085663,0.8375458,0.64599365,-1.4407579,-0.60876346,-1.3613137,-0.28636286,1.2951964,-2.0709038,0.48509496,2.2251017,-0.027347514,1.1671109,-0.6294604,0.15013666,obs
244,1.3720518,-0.66786134,-1.5027578,0.19850625,-1.3042583,-1.0694973,-0.97602266,1.2096353,1.272889,-0.026442185,1.51827,-1.8976597,-1.321647,-0.09620875,0.76782423,0.2007418,0.543581,-1.4782088,0.8588709,-0.44182542,obs
245,-0.13562079,0.55469835,-1.0214671,-1.0146681,0.5426176,-1.4040251,0.44402942,-1.6409546,-0.2327611,-0.113805346,0.30693048,-0.123113856,-0.4600845,1.5016859,0.5499118,1.1473322,1.7297459,0.10171686,0.85911417,-1.6998787,obs
246,0.5326571,1.5843432,-0.23279756,0.51235944,-0.68849504,0.8928924,-0.9198841,0.55664825,0.73674864,0.3452269,0.5466228,0.73864305,0.10641931,0.40112877,-1.1991013,-2.206428,-0.75399154,-0.854301,-0.17371455,0.8525655,obs
247,-0.19256662,-0.5355328,-1.2039984,0.3805033,2.1832252,0.21758723,-0.61487144,-0.5786284,-0.11322514,-0.8061642,-0.5526992,1.669385,-0.9816531,-0.43603408,1.4227153,0.4572885,0.7709689,0.3097699,0.87619054,-0.8259773,obs
248,-0.09035052,-1.3543991,-0.8862598,2.4055417,2.5266585,0.62890667,-0.74190307,-0.6331942,-0.11568228,0.40481314,-1.0639755,0.9016791,-1.0409896,-1.0391226,0.22423202,-1.8761768,0.025038525,0.07784569,0.291774,0.002356924,obs
249,0.9813471,0.5227273,-1.4302179,0.08862623,0.67334175,0.043313336,-1.4446787,0.21147455,1.0984443,0.5282279,1.1693261,0.057385456,-1.3496715,0.6449939,0.61031467,-0.1482413,0.22107308,-1.226498,0.79737264,-0.34623155,obs
250,0.853416,0.5329942,-0.7940249,0.7511817,0.10292571,0.61316216,-1.3446709,1.2245452,1.2280847,0.013562249,1.128598,-1.2864109,-1.3954626,-0.10685704,0.6110281,-1.4009173,-1.3837525,-1.0800393,0.062433373,1.528544,obs
251,-0.4903607,0.48113057,1.7167645,-0.75834507,1.1857243,-1.9869069,0.4874983,-1.8361497,-1.01074,-0.6292534,-0.5438182,-0.8984134,2.0252666,1.6742328,-1.3560634,-0.070680045,0.3243812,0.61157906,-1.2995819,-0.27991796,obs
252,-0.8745664,-0.73062897,0.08578216,0.22899875,-0.43054807,0.64665115,1.0979131,0.2679398,-1.125078,1.1782874,-1.1989086,-0.73966104,-0.30890882,-1.3264319,-0.17856026,-0.177873,-0.051352594,1.0800582,0.5650682,0.051564373,obs
253,0.11259368,0.5004211,-1.487021,-1.2857684,-0.81879836,0.0015635549,0.30090234,0.117094904,0.2389765,0.09645113,0.6704201,-0.37929124,-1.3769217,0.4820483,0.5443486,-0.59345514,-0.037909318,-0.11476236,0.8703834,-0.041483548,obs
254,1.8216647,0.36721116,-0.64289516,-1.0301342,0.16720742,2.4242127,-1.451354,1.496251,1.5536387,-1.2044625,1.638982,1.0395771,-0.39472875,-1.0058694,0.8840383,0.8685088,1.9198891,-1.6136218,-0.6580472,-1.5083983,obs
255,0.3513941,-1.3261889,-1.1514987,-0.6917873,1.7508403,1.75087,-1.0289766,0.7462994,0.67460656,1.1720934,1.1422389,-0.9793917,-0.53441435,-1.8122857,1.2036456,-0.30064714,-1.1770777,-0.4784039,0.5747524,1.604411,obs
256,-0.06638591,-0.63427174,1.3944259,-1.990958,0.9730756,-0.56617016,-0.20189439,-0.38882345,-0.17182596,1.0911915,0.49549037,-1.1998096,2.1057034,-0.32406738,-2.1851017,0.1596783,0.4208382,0.1357085,-1.4922333,-0.44977435,obs
257,-0.8072264,-0.43660966,1.5810177,-0.8658928,1.0616003,2.107263,0.39697677,0.31319022,-0.8950323,0.1695181,-0.7520406,1.188654,1.3159974,-1.6173846,-2.812213,-0.72607476,0.2393005,1.0701007,-2.7384472,-0.23437367,obs
258,-0.50983274,0.83230406,1.1147623,-1.0937006,0.44509476,-0.7866234,0.83849406,-1.627864,-0.7520718,0.4762528,-0.29580536,0.34989777,0.8258287,1.7351416,-1.0971233,-0.9526027,-1.2192163,0.75549656,-0.5161176,1.2315735,obs
259,-0.37954125,1.3603911,1.206367,1.08804,-1.0885855,1.0962294,0.89005345,-0.26734924,-0.53809047,-0.98444337,-0.7286629,0.6876533,0.82410663,0.37627742,-0.3450612,-0.68581575,-1.000917,0.3532304,-1.0041395,1.1237178,obs
260,0.5406799,-0.46941072,-1.0829922,0.819139,0.70635915,-1.6598849,-0.9497495,-0.26513788,0.6100646,-0.6721419,-0.032333817,0.9449147,-1.0728436,0.6241011,1.0328155,0.0874984,-1.1220214,-0.68188256,0.5379374,1.6214827,obs
261,-1.1518716,1.3010967,0.10982224,-0.20927097,-0.6527286,-1.4685706,1.410359,-1.4346411,-1.2872552,2.9424274,-1.4237412,-2.7133708,-0.12082341,2.0570216,0.38461548,-0.5597306,-0.9449105,1.319659,0.779049,0.80344796,obs
262,-0.16747734,-0.42358285,1.3635373,0.36956364,-1.1571294,0.07801547,0.5049252,0.7006405,-0.073666856,0.9967755,-0.008661837,1.8105886,1.4353188,-0.6023331,-1.3022668,-1.1468242,0.94618773,0.2689199,-1.1959095,-1.086118,obs
263,-0.21741991,0.4163713,-1.3130642,0.6798645,-0.36669236,2.6205678,-0.307155,1.4897834,0.13024648,-0.3639908,-0.18489876,0.19207525,-1.0668681,-1.4573188,0.6105306,1.6876166,-0.43166095,0.23749857,0.7529977,0.47794574,obs
264,-0.11128822,-0.3020013,1.6561042,0.7549555,1.7621305,-1.2109896,-0.2967921,-1.0453781,-0.24117811,-0.47269157,-0.33260876,-0.23776929,2.3562994,0.83152115,-1.6112663,0.1632857,-0.88924634,0.07905782,-2.268493,0.72679037,obs
265,1.3275086,-1.018609,-0.40787953,-1.3361094,-0.31395888,-0.64352953,-1.2849222,1.6087558,1.6629906,0.29353657,1.6585416,1.4535953,-1.1640794,-0.6304918,0.009200245,0.23491351,-0.49620876,-1.5078748,0.37394932,0.63173264,obs
266,0.5521379,-1.213963,-1.3131604,0.20169835,-0.72276807,-0.099426165,-0.80074584,1.7957442,0.9128073,-0.20978859,0.8107135,-1.3546852,-1.7425084,-1.0864528,0.35213894,-0.4857272,-0.5930284,-0.68565553,0.7720808,0.99585426,obs
267,-0.49749094,0.25172457,0.21278171,-0.22133963,0.19334441,0.5557434,0.7326145,-0.28583062,-0.44542894,0.38872695,-0.6459832,-0.8600379,1.1454899,-0.15814307,-1.3479975,-0.7287718,0.24306859,0.60468936,0.04808303,-0.43730408,obs
268,-0.38399792,1.893324,0.047171794,1.2329357,-1.3722074,1.8478429,0.97283703,0.14839253,-0.42096162,-0.46278742,-0.5898897,1.2846671,0.4889762,0.15077147,-0.84551364,-2.6588707,1.8824273,0.5754853,0.08521612,-1.5665357,obs
269,-1.3181458,0.45505756,-0.27846473,-1.111812,0.8254697,-2.0096529,1.1459771,-1.8701075,-1.0625635,0.22440289,-0.074251965,0.48883423,-0.7476124,1.1885432,0.8305348,1.5641075,-0.8458776,1.4679669,1.0290743,1.2442778,obs
270,1.6198782,1.4083811,-0.36682415,-0.22121763,0.96527255,-1.0443977,-1.451222,-0.4332853,1.0849059,-0.23625903,1.3445026,-2.6482084,0.33224288,1.395123,0.24814472,1.5225778,-0.15537673,-1.5728306,-0.5075795,-0.22387487,obs
271,1.9797708,-1.0461127,-0.361169,-0.87091565,-1.4597857,0.0029986983,-1.0534083,1.748126,1.7171198,0.062361877,1.8664799,-0.3680709,-1.3400292,-0.7996552,0.4667232,-0.9974828,0.19733924,-1.6310829,-0.040658556,-0.15974207,obs
272,-0.25554305,0.26333705,1.1663697,-0.29165563,-0.3425578,1.4199086,0.27995992,0.51994795,-0.21408966,0.2553476,-0.038032334,0.33039424,0.95014966,-0.54857844,-1.4324397,-0.4031372,-0.29969,0.2844046,-0.526255,0.15638456,obs
273,0.659476,0.25645602,-1.4082929,1.1447742,0.9742957,0.17178123,-1.2431962,0.63724947,1.2491183,-0.31562415,0.438836,0.9836005,-0.68164253,0.13451046,1.6418891,-0.16449708,-0.18623501,-0.8321204,0.97581893,0.48030505,obs
274,0.535756,-0.9301238,-1.2356248,0.33795825,0.36177358,-0.19570474,-1.2304791,1.240241,0.8202133,0.50684136,0.7965573,0.209489,-0.9004233,-1.0075692,-0.1659318,1.5475241,-0.83256876,-0.7334989,1.2445012,0.79464424,obs
275,0.23270617,0.3881169,0.75760007,0.24351007,-1.0229287,2.320229,-0.26019403,1.2771294,0.1553632,0.14820307,-0.17043434,0.36117345,1.0373361,-1.2123778,-0.1486616,1.5632205,-0.33863175,-0.32083488,-0.47769642,0.55402225,obs
276,-2.029616,-1.46959,0.06593563,0.75320417,-0.39595246,-1.4239519,1.5876147,-1.2126037,-1.90289,2.048466,-1.9618224,-1.3801602,-0.31380454,-0.12706907,0.5395196,-0.88655317,-0.11979708,1.8068767,0.5234419,0.1686301,obs
277,0.49101233,-0.9402941,-1.264796,0.096137516,0.35638857,0.9937904,-1.1501629,1.6061395,0.6884561,-0.41253933,0.7101045,-1.0025083,-1.2025478,-1.6617596,0.9815207,-1.0684361,-0.24143393,-0.7628297,0.83100414,0.18815649,obs
278,-0.5485717,-0.41293126,1.5419008,0.80620015,0.96365255,1.7086653,0.29111177,0.19141042,-0.82726717,-2.0282016,-0.9537065,-0.36794963,1.4453096,-1.4379487,-1.7987448,-0.006215531,-2.2628963,0.80948824,-1.0583438,1.7781631,obs
279,-0.86768526,-2.0559652,-1.1636881,-0.24602503,1.0855807,-0.7396847,0.67028815,-0.28266552,-0.8310014,-2.3277795,-1.3925724,-0.49662748,-1.6504656,-0.844244,0.34748265,0.32263336,0.4099196,1.0231493,2.072812,-0.63576305,obs
280,-0.0509506,0.08532639,-0.07127044,0.83043176,-0.33333182,1.5068051,-0.07355184,0.9103121,0.12971422,0.76921856,-0.39583606,0.38999957,-0.81117094,-0.6645778,0.5807647,-0.9391298,1.1833118,0.20459816,0.41748294,-0.78919804,obs
281,1.1108745,-0.2223005,-1.7667698,-0.08138541,0.12779458,0.23024288,-1.4418728,1.5155216,1.2885635,0.46209246,1.4593447,1.6461104,-1.90712,-0.81757843,1.8575912,0.5470904,0.1199456,-1.3849262,1.650182,-0.38757774,obs
282,0.3594542,-1.5293007,0.101572454,1.0318105,0.5123211,-1.807602,-1.0673546,0.29434732,0.48806038,-1.1956841,-0.40944344,-1.029769,-0.11183131,-0.05362905,-0.9382929,-1.2061787,-1.1684413,-0.51174766,-0.34044063,1.166352,obs
283,-0.22128397,0.6347869,-1.0039891,-0.676868,0.28731316,-2.183071,0.7379563,-1.6741451,-0.32164985,-0.16571079,-0.16358113,0.14637603,-1.8823128,1.457962,0.6551361,1.1220644,-0.78259873,0.34936315,0.68141615,1.0389314,obs
284,-1.1518075,-1.4078455,1.4347317,-1.6392295,-0.6893742,-0.20703603,1.4123081,-0.5948062,-1.4407685,-0.085594736,-0.22937512,0.028488068,1.8117125,-0.49013183,-1.1786548,0.36706987,0.93551135,1.3533963,-1.0456171,-0.99241865,obs
285,-0.33594787,1.1940682,1.2825458,0.32004955,-0.7926629,0.069407634,1.0323626,-0.3448819,-0.28622743,1.6944097,-0.32356188,1.307026,1.1703813,0.4724867,-0.9284376,-0.100659326,-0.72398967,0.45534787,-1.4122844,1.1230477,obs
286,0.8859568,1.4154125,-0.17241594,-0.89156455,-0.23358159,0.066452354,-1.404956,0.28251806,1.0121104,-0.9591795,1.230617,-1.7918535,-0.07031909,0.8097172,-0.9593113,-0.5753211,-1.248803,-1.1369085,-0.6443167,1.3345755,obs
287,-1.1430715,0.76900804,-0.49070233,0.32115275,1.760029,0.5819203,0.6866897,-1.0237225,-1.0601274,0.30214894,-1.3543336,-0.35456026,-0.4683652,-0.0867905,1.0931716,-0.2709357,-1.8759512,1.3209425,1.3221852,1.9497261,obs
288,0.5151039,-0.7783268,-0.66575044,-0.24274126,-1.6191366,1.6055437,-0.3503373,1.8151784,0.88333493,1.0095388,1.1357248,-0.64642316,-0.92933947,-2.0285532,0.377509,-1.9793094,-0.67561686,-0.69646466,0.15439625,0.5366922,obs
289,0.74156076,-1.459558,-1.4452512,0.3718436,0.74430066,-0.6231614,-1.3056027,0.9139381,1.115215,0.003449454,1.4590089,0.50147814,-1.9752747,-0.42304063,0.9103683,1.0435462,-0.101984754,-1.0162815,1.322476,0.034943193,obs
290,-0.20763585,-1.5796742,1.1199296,0.30388376,-0.4169167,-1.2771492,-0.059429735,1.1740477,-0.054087307,2.2511945,-0.25756654,2.2752783,1.1023974,-1.1521083,-1.420047,-0.49607027,-0.7815772,0.24255887,-0.9713079,0.92658937,obs
291,-0.7394713,0.26764622,-0.27811238,-0.085051976,0.36481118,0.06252907,1.0994617,-0.6162604,-0.56398964,-0.45227346,-0.732972,-1.1069285,-0.28474158,-0.083585225,1.5884886,0.20352271,0.931929,0.96069103,0.99619395,-1.2498343,obs
292,-0.106513746,0.16110376,-0.1951262,0.47358426,0.24860676,1.9964323,-0.4018531,1.0814847,0.052117,0.9197724,-0.39590093,0.5796418,-0.49779963,-1.1726425,0.63305086,0.30831113,0.61866957,0.19863248,0.14167681,-0.7192017,obs
293,-0.9808336,1.1341159,0.92123264,0.20980546,-0.42683658,-0.8520091,1.3652186,-1.4156842,-0.66517085,0.10048066,-1.2084308,-0.9315218,0.9703552,1.7235522,-0.7456,0.72118187,1.9127967,1.1718444,-0.47967994,-1.7830778,obs
294,0.030692548,-1.2496829,0.71290255,-0.4394949,-0.5148436,-0.93696034,0.02430522,0.22373602,-0.052798744,0.074598335,-0.5735723,-0.27512726,0.76248235,-0.07068359,1.0755538,2.016314,0.91552377,-0.1059396,-0.7062273,-1.0312165,obs
295,-0.5034269,-1.0766225,1.8828851,-1.20529,-0.0050299214,0.067798,0.89780945,-0.35024652,-0.73265886,-1.1131736,-0.26713628,-0.4555641,2.0935643,-0.53223693,-2.0573423,-0.80219954,0.19845918,0.5871097,-1.6713308,-0.23212491,obs
296,-0.8191439,-0.051618516,0.10668212,0.08590148,2.0654974,0.52695346,0.022938961,-0.81641316,-0.96007466,1.5049864,-1.290635,0.4137249,-0.32955468,-0.78635305,0.97481185,0.22918715,0.2793114,0.9249635,-0.032280754,-0.27550635,obs
297,0.7690094,-1.9035332,0.09506844,0.9939146,-1.6883366,-0.15674159,-0.39743328,1.2756437,0.62731797,-0.7116011,-0.21691425,1.2422949,-0.007903351,-0.8562957,-0.56957644,1.2135186,0.58332074,-0.9099073,-0.99246967,-0.5170584,obs
298,-0.6436227,-1.7427967,-0.8615754,-0.30396187,0.12655239,-0.72364277,1.1858082,-0.6378222,-0.97781736,-1.0200095,-1.0475118,-1.2001235,-0.20918694,-0.40647143,1.6624938,-0.70207876,1.3909134,0.8146808,1.0159221,-1.6095806,obs
299,1.230526,1.133999,-1.7620628,1.5515786,0.2752528,-0.744785,-1.2993962,-0.40511885,1.3525962,0.824068,0.123051696,-0.7757222,-1.0965809,1.7321656,1.3014625,-0.55201715,0.56655264,-1.3793921,1.5383043,-0.80112314,obs
300,1.393912,0.35964406,-0.8188919,1.1642503,0.44068637,0.81447613,-1.5542384,1.4199533,1.7556763,1.4447651,0.86156327,-0.5111224,-0.37296194,-0.30255124,-0.31280807,-0.015135287,-0.50827557,-1.4232076,0.37292993,0.4118237,obs
301,-0.63123834,0.41306117,1.2726175,0.02227501,-1.050584,-0.5339565,1.2285464,-0.9209682,-0.9523324,2.0776339,-1.3358655,0.79468924,1.0625988,0.7086479,-0.7642239,0.9762885,-0.8011637,0.83289146,-0.9000441,1.0599796,obs
302,0.9327064,0.061992574,-2.1498249,0.67090917,-0.7856092,0.41454643,-0.8230692,1.4696336,1.3844281,0.025478125,1.0695072,0.11693806,-2.2522235,-0.19829707,1.5368205,-2.199663,0.47557735,-0.99936503,2.2507288,-0.31953558,obs
303,-0.44823402,-1.5955626,0.25236037,-0.6039383,0.17083389,-0.37398225,0.41642627,0.35306364,-0.66881454,0.6956481,-0.3730274,-0.46192485,0.36680484,-0.9437396,0.019356277,-0.7405216,-0.58174944,0.5379113,0.015486074,0.246802,obs
304,-0.63394636,-1.1244327,1.7233042,-0.6830941,0.37954444,0.25518814,0.9191062,-0.44741213,-1.17612,-0.38978535,-0.94526726,-0.2828271,1.3975463,-0.8185765,-0.45857534,-0.82789075,1.3715202,0.78335947,-1.128747,-1.6974014,obs
305,-0.23832479,2.8106964,-0.30467755,0.9824643,1.4755306,1.1353992,-0.069548234,-1.3061682,-0.381755,-2.1185687,-0.5845677,0.6560744,-0.44533122,1.272377,-0.16943912,0.16523877,0.20470114,0.27161974,0.49757698,0.058960576,obs
306,-0.50315607,-0.93461066,-1.2054024,-0.5347881,-0.55191296,1.2879715,0.21497415,1.1775589,-0.6988795,-0.93847835,-0.46425855,0.0074844807,-1.3895233,-1.7246206,0.74736494,-0.6761874,-0.9550343,0.60346186,1.686634,0.7514086,obs
307,0.7368915,-0.22043306,0.9579215,-0.6102586,-0.12928449,0.63172656,-1.1154691,1.4732404,0.64613396,0.7821244,0.6886032,-2.0223455,0.47454864,-0.9719906,-1.3837658,0.50072855,1.0910295,-0.8754241,-1.529293,-1.0576856,obs
308,0.076477855,0.94853705,1.2842472,0.13095114,2.4817379,-0.2431911,-0.7199239,-1.0434949,0.17439425,0.21503921,0.07588447,-0.5765201,0.9951238,1.1744717,0.29978436,0.15687358,-0.11981177,-0.10246112,-0.7092729,0.21566425,obs
309,-1.0697004,0.24282886,1.8710696,-0.6961672,1.3749882,-1.3503416,0.7200148,-1.7520192,-1.4521326,-0.26815668,-1.2472936,-0.06756796,2.1531842,1.0546916,-0.80184346,-0.579491,-1.8539165,1.1411595,-1.7134827,1.5031947,obs
310,-0.1415055,-1.0662892,1.2684913,0.4695859,1.0232453,-0.8178439,-0.36391696,-0.10434732,-0.0954164,-2.602026,0.034575198,0.12434131,1.610152,-0.47969133,-0.5535693,-0.015055719,0.8601113,0.2763268,-0.75443363,-0.80245364,obs
311,-1.016714,-2.2481976,-0.2278389,-0.96945447,-0.35988903,0.2799414,1.3722774,-0.07579022,-0.93184644,0.48564565,-0.35680458,0.4139057,-1.1521089,-0.74509734,-0.9048025,-0.45775348,0.8624912,1.1091374,0.124753065,-1.2647418,obs
312,-1.1926721,0.13478607,0.16578105,-1.4652104,-0.21145461,0.7230531,1.4871264,-0.8038154,-1.3398237,-0.23027204,0.056844734,0.89520794,0.34643552,-0.38658154,-0.068204716,0.80940306,-0.2954947,1.3723722,0.6695917,0.18873917,obs
313,0.4369801,-1.1361797,-2.483914,-0.7529782,0.5543256,0.8476009,-0.96652395,1.3035176,0.68156695,-0.1042285,0.6804599,-0.6262387,-1.6349196,-1.6343167,0.88896954,1.3295828,0.76667607,-0.4996296,1.8146693,-0.8362021,obs
314,-1.2233381,-0.40001804,0.8570414,-0.029970916,0.4421333,0.8186653,1.3158215,-0.012896685,-1.3469578,-1.528484,-1.2881055,-0.14731118,0.53776425,-1.3274283,-0.54175824,0.8370579,-0.05544918,1.3042902,-0.5455473,0.16139309,obs
315,-1.3599311,0.6203128,0.1850025,-0.90676403,0.33928874,1.5155118,1.4213995,-1.1041381,-1.2621396,0.8359064,-0.8510089,0.49314094,0.051296547,-0.2190707,1.0181128,0.22291614,0.6522675,1.5082903,0.85487306,-0.9270272,obs
316,1.4723731,-0.9904037,-0.45694628,-0.4311283,0.24708095,0.8440003,-1.5221946,1.6009012,1.5063627,-1.2070715,1.9032764,-2.447299,-0.44186562,-1.8424121,-0.96535474,-0.21906884,-1.3793793,-1.5080127,-0.92955524,1.4211928,obs
317,-0.060392313,0.98596376,0.21447074,-0.20113546,-0.67242265,-0.69604874,0.62085235,-1.2072992,-0.27492177,-1.1850698,-0.040077344,-0.08930202,0.26539865,1.6028126,0.39600548,-1.8849633,-1.3505766,0.07306095,0.20827016,1.4833797,obs
318,-0.4350604,-0.08400296,0.3459695,-1.3399109,0.19891106,0.6191318,0.41639775,0.48325562,-0.26469225,-0.9608074,0.52300185,-0.91405123,-0.109195836,-0.64887244,1.0070117,1.0793785,2.5515401,0.6078855,0.070785925,-1.8461685,obs
319,-0.27657825,-1.9129095,-1.2896525,0.4285914,1.2420768,1.3665034,-0.55769616,0.46275535,-0.64123327,-1.6479563,-1.0625288,0.29133698,-1.1377219,-1.6618943,0.32314658,0.7554034,0.7921668,0.30316773,0.88263273,-0.8555658,obs
320,-0.15373774,-1.2401266,0.580808,-0.78050715,-1.6111555,-1.2017931,0.6689936,0.6845573,-0.05742446,0.88607234,0.5054396,-0.4788447,0.48612696,-0.16995856,-1.628465,-0.72526705,-1.0099322,0.17865235,-0.8818581,1.0403892,obs
321,-0.081183456,-0.25511345,0.1907391,-0.7117662,2.0262568,0.89252055,-0.6798697,-0.32852092,-0.2699278,0.32452896,0.10930053,-0.13103876,0.024354685,-1.4173989,-0.86440235,-0.6489898,-0.8083076,0.112645224,-0.00032594072,1.0228952,obs
322,0.3688443,1.0592204,-1.0063522,1.1721941,-0.18694352,-0.6942112,0.07681497,-1.4753242,0.6154906,-0.33452442,-0.08034564,0.5656333,-0.86923546,2.6103103,0.394152,1.2899296,-0.45971477,-0.6124999,0.5440327,0.7842976,obs
323,1.0668343,0.8489755,0.4506537,0.029081387,-1.8891737,-0.41786274,-0.32427758,0.45413917,0.8325246,0.7235598,1.0131756,-0.76445776,0.6379359,1.1796372,-0.9215886,1.2000803,0.22724238,-1.3017098,-1.7053156,0.04662925,obs
324,1.8529674,1.12396,-0.9599103,-1.0858375,0.6441311,-0.6319063,-1.6054288,0.43906686,1.7557837,0.7109083,1.7580742,0.10570006,-0.8818228,1.1212088,0.051109906,-0.67225766,-0.3803983,-1.7238008,0.23244436,0.5384562,obs
325,0.95146406,-1.4703487,0.68204457,1.2587527,-0.16878223,0.5198063,-1.2253281,1.6585829,1.0275288,0.5724913,0.08412635,0.21915093,1.1891841,-1.5016509,-2.0777137,1.4028887,-2.102928,-1.1906633,-1.2847052,1.706051,obs
326,0.9485055,-0.48600993,-0.063147865,0.2094233,-0.02796007,0.9084818,-1.2110678,1.4700851,1.0555528,0.37779352,1.0741166,0.79695785,-0.0046882853,-1.1972533,-0.10537515,-0.23460858,0.5984412,-1.0127208,-0.44739684,-0.5210863,obs
327,-0.44953832,-1.8028854,-0.018038064,-0.5066033,-0.7189723,-1.1825382,0.90775776,0.196419,-0.71883,-0.4643265,-0.93180525,0.21393344,-0.10897897,-0.6012883,0.7462118,2.3683286,-1.5228591,0.55201125,-0.08902891,1.3650517,obs
328,-1.236047,1.1078418,0.3538578,-0.8196967,0.056918297,0.18580711,1.3140794,-1.4911443,-1.364733,-0.5117024,-0.8296947,1.3944907,0.72646755,0.8675378,-0.9955962,1.4693387,-0.24360795,1.3102541,-0.6102109,0.21236461,obs
329,1.220606,0.088664345,-0.15128124,0.1901106,-1.3244017,-0.05114822,-0.9532122,1.5020084,1.4414163,-0.051133238,1.6367307,-0.20794663,-0.4689565,-0.21269773,0.456734,0.61686546,0.32456407,-1.4671023,-0.29272884,-0.33359647,obs
330,0.20886064,-0.7059992,0.66693294,-1.0618551,0.93760854,1.6758457,-0.9018574,1.2539102,0.2891435,0.2089563,0.43000802,-0.24791689,0.6675721,-1.8030188,-0.65916634,-0.64319843,-0.74140084,-0.3047174,-0.5598804,1.1147443,obs
331,0.48746228,0.6019144,0.7269219,0.9367188,1.0391908,0.16023098,-0.8484988,-0.4300695,0.47857198,-2.5074499,0.17841634,0.44218522,0.8494383,0.45324537,-1.739623,0.76913506,-0.28415525,-0.5242096,-1.1246897,0.37824562,obs
332,-0.042237017,1.6263334,0.027751748,-0.038728062,-0.92513734,-0.6644502,0.68017286,-0.9840942,-0.3422545,-0.55414814,-0.1962398,1.0979304,0.12823127,1.5254124,-0.32645184,-0.1784245,-0.5507859,0.015845677,-0.1233791,0.22086163,obs
333,-2.2014642,-0.3207063,0.20124719,1.8765535,0.21564665,-0.34223267,1.5670357,-1.0996331,-1.2327294,0.14636467,-0.75910866,0.077236794,0.037496086,-0.23106551,-0.839512,-0.19515352,-0.7651478,1.7232708,-0.12022804,0.5744405,obs
334,1.3970236,1.5563512,-0.16247712,-0.22670908,-0.22576778,-0.91978264,-1.1871102,-0.5913378,1.1525608,3.0150018,1.3405105,0.9038571,-0.42562953,1.7782534,-1.0517973,1.2194737,-0.45357758,-1.3672781,-1.1976619,0.8288982,obs
335,-1.2131641,-0.3030498,0.36660266,-0.42990375,0.22868703,-0.46146134,1.2748915,-1.4907134,-1.3234403,-0.17394288,-1.3826789,1.3097206,0.20625012,0.3874717,-0.24425907,-0.3432079,-0.4277061,1.3851821,-0.13100749,0.44063142,obs
336,0.5981476,-2.2584925,-1.4094877,-0.92318547,-0.6595992,0.7979594,-0.74967986,1.7004415,0.7366043,-0.6144076,0.75084615,-0.49534538,-0.9086784,-1.2539089,0.35061103,0.36595836,1.0788789,-0.75509673,0.52853316,-1.5339015,obs
337,3.7922647,1.074701,-0.20338744,-3.8604898,-0.12414806,-1.1457658,-1.7280653,-0.20392324,2.0682275,-0.21557717,0.36505848,0.68418956,-0.343021,2.3500311,-1.8564208,2.6052835,-0.55270964,-2.011028,-0.9610831,0.51783675,obs
338,-0.14906508,0.38162342,0.24686861,0.53245515,-1.3703341,1.1166519,0.32113534,0.86291873,-0.08390998,0.46163088,-0.26786536,0.23331703,-0.35110706,-0.678951,-0.3580277,0.40544158,-0.49293488,0.12911007,-0.0043354174,0.5198746,obs
